Reduction,reduction,,Pixel,ADU,Pixel,ADU
,,,,,,
,,,,,,
"6708,8","0,975286285",,0,"199,543573911",,
,,,,,,
,,,,,,
,,,,,,
"6710,4","0,9725652125",,0,"198,9868424775",,
,,,,,,
,,,,,,
,,,,,,
6712,"0,9696330675",,0,"198,3869256105",,
,,,,,,
,,,,,,
,,,,,,
"6713,6","0,9675956025",,0,"197,9700602715",,
,,,,,,
,,,,,,
,,,,,,
"6715,2","0,9678705075",,0,"198,0263058345",,
,,,,,,
,,,,,,
,,,,,,
"6716,8","0,9653849325",,0,"197,5177571895",,
,,,,,,
,,,,,,
,,,,,,
"6718,4","0,964773155",,0,"197,392587513",,
,,,,,,
,,,,,,
,,,,,,
6720,"0,96447779",,0,"197,332155834",,
,,,,,,
,,,,,,
,,,,,,
"6721,6","0,9629733275",,0,"197,0243428065",,
,,,,,,
,,,,,,
,,,,,,
"6723,2","0,9375849725",,0,"191,8298853735",,
,,,,,,
,,,,,,
,,,,,,
"6724,8","0,96692739",,0,"197,833343994",,
,,,,,,
,,,,,,
,,,,,,
"6726,4","0,9620796625",,0,"196,8414989475",,
,,,,,,
,,,,,,
,,,,,,
6728,"0,961886425",,0,"196,801962555",,
,,,,,,
,,,,,,
,,,,,,
"6729,6","0,9598970475",,0,"196,3949359185",,
,,,,,,
,,,,,,
,,,,,,
"6731,2","0,9640337675",,0,"197,2413088305",,
,,,,,,
,,,,,,
,,,,,,
"6732,8","0,96076276",,0,"196,572060696",,
,,,,,,
,,,,,,
,,,,,,
"6734,4","0,95813012",,0,"196,033422552",,
,,,,,,
,,,,,,
,,,,,,
6736,"0,953655315",,0,"195,117877449",,
,,,,,,
,,,,,,
,,,,,,
"6737,6","0,95298024",,0,"194,979757104",,
,,,,,,
,,,,,,
,,,,,,
"6739,2","0,9571774875",,0,"195,8385139425",,
,,,,,,
,,,,,,
,,,,,,
"6740,8","0,956344975",,0,"195,668181885",,
,,,,,,
,,,,,,
,,,,,,
"6742,4","0,9553312875",,0,"195,4607814225",,
,,,,,,
,,,,,,
,,,,,,
6744,"0,953248635",,0,"195,034670721",,
,,,,,,
,,,,,,
,,,,,,
"6745,6","0,94955755",,0,"194,27947473",,
,,,,,,
,,,,,,
,,,,,,
"6747,2","0,9522046175",,0,"194,8210647405",,
,,,,,,
,,,,,,
,,,,,,
"6748,8","0,9475712225",,0,"193,8730721235",,
,,,,,,
,,,,,,
,,,,,,
"6750,4","0,95068815",,0,"194,51079549",,
,,,,,,
,,,,,,
,,,,,,
6752,"0,9498312675",,0,"194,3354773305",,
,,,,,,
,,,,,,
,,,,,,
"6753,6","0,94965953",,0,"194,300339838",,
,,,,,,
,,,,,,
,,,,,,
"6755,2","0,9467217325",,0,"193,6992664695",,
,,,,,,
,,,,,,
,,,,,,
"6756,8","0,9453241475",,0,"193,4133205785",,
,,,,,,
,,,,,,
,,,,,,
"6758,4","0,9436418425",,0,"193,0691209755",,
,,,,,,
,,,,,,
,,,,,,
6760,"0,94226729",,0,"192,787887534",,
,,,,,,
,,,,,,
,,,,,,
"6761,6","0,94445906",,0,"193,236323676",,
,,,,,,
,,,,,,
,,,,,,
"6763,2","0,9421839525",,0,"192,7708366815",,
,,,,,,
,,,,,,
,,,,,,
"6764,8","0,94422715",,0,"193,18887489",,
,,,,,,
,,,,,,
,,,,,,
"6766,4","0,9422375425",,0,"192,7818011955",,
,,,,,,
,,,,,,
,,,,,,
6768,"0,9369251325",,0,"191,6948821095",,
,,,,,,
,,,,,,
,,,,,,
"6769,6","0,9373791175",,0,"191,7877674405",,
,,,,,,
,,,,,,
,,,,,,
"6771,2","0,934806575",,0,"191,261425245",,
,,,,,,
,,,,,,
,,,,,,
"6772,8","0,9343539",,0,"191,16880794",,
,,,,,,
,,,,,,
,,,,,,
"6774,4","0,931032685",,0,"190,489287351",,
,,,,,,
,,,,,,
,,,,,,
6776,"0,929960665",,0,"190,269952059",,
,,,,,,
,,,,,,
,,,,,,
"6777,6","0,93203792",,0,"190,694958432",,
,,,,,,
,,,,,,
,,,,,,
"6779,2","0,92855627",,0,"189,982612842",,
,,,,,,
,,,,,,
,,,,,,
"6780,8","0,9270054625",,0,"189,6653176275",,
,,,,,,
,,,,,,
,,,,,,
"6782,4","0,92694819",,0,"189,653599674",,
,,,,,,
,,,,,,
,,,,,,
6784,"0,92597232",,0,"189,453936672",,
,,,,,,
,,,,,,
,,,,,,
"6785,6","0,9259189325",,0,"189,4430135895",,
,,,,,,
,,,,,,
,,,,,,
"6787,2","0,919517905",,0,"188,133363363",,
,,,,,,
,,,,,,
,,,,,,
"6788,8","0,9219670475",,0,"188,6344579185",,
,,,,,,
,,,,,,
,,,,,,
"6790,4","0,9222087",,0,"188,68390002",,
,,,,,,
,,,,,,
,,,,,,
6792,"0,9266480275",,0,"189,5921864265",,
,,,,,,
,,,,,,
,,,,,,
"6793,6","0,93812595",,0,"191,94056937",,
,,,,,,
,,,,,,
,,,,,,
"6795,2","0,94221978",,0,"192,778166988",,
,,,,,,
,,,,,,
,,,,,,
"6796,8","0,9359518625",,0,"191,4957510675",,
,,,,,,
,,,,,,
,,,,,,
"6798,4","0,9315672075",,0,"190,5986506545",,
,,,,,,
,,,,,,
,,,,,,
6800,"0,922568175",,0,"188,757448605",,
,,,,,,
,,,,,,
,,,,,,
"6801,6","0,931353585",,0,"190,554943491",,
,,,,,,
,,,,,,
,,,,,,
"6803,2","0,93285045",,0,"190,86120207",,
,,,,,,
,,,,,,
,,,,,,
"6804,8","0,93113779",,0,"190,510791834",,
,,,,,,
,,,,,,
,,,,,,
"6806,4","0,93365039",,0,"191,024869794",,
,,,,,,
,,,,,,
,,,,,,
6808,"0,9282111",,0,"189,91199106",,
,,,,,,
,,,,,,
,,,,,,
"6809,6","0,928325215",,0,"189,935338989",,
,,,,,,
,,,,,,
,,,,,,
"6811,2","0,9261725975",,0,"189,4949134485",,
,,,,,,
,,,,,,
,,,,,,
"6812,8","0,9273978625",,0,"189,7456026675",,
,,,,,,
,,,,,,
,,,,,,
"6814,4","0,924099555",,0,"189,070768953",,
,,,,,,
,,,,,,
,,,,,,
6816,"0,9225129975",,0,"188,7461592885",,
,,,,,,
,,,,,,
,,,,,,
"6817,6","0,9200510125",,0,"188,2424371575",,
,,,,,,
,,,,,,
,,,,,,
"6819,2","0,920204055",,0,"188,273749653",,
,,,,,,
,,,,,,
,,,,,,
"6820,8","0,92245555",,0,"188,73440553",,
,,,,,,
,,,,,,
,,,,,,
"6822,4","0,9224136425",,0,"188,7258312555",,
,,,,,,
,,,,,,
,,,,,,
6824,"0,9219678775",,0,"188,6346277365",,
,,,,,,
,,,,,,
,,,,,,
"6825,6","0,9218113025",,0,"188,6025924915",,
,,,,,,
,,,,,,
,,,,,,
"6827,2","0,9189959975",,0,"188,0265810885",,
,,,,,,
,,,,,,
,,,,,,
"6828,8","0,9164507775",,0,"187,5058290765",,
,,,,,,
,,,,,,
,,,,,,
"6830,4","0,911961115",,0,"186,587244129",,
,,,,,,
,,,,,,
,,,,,,
6832,"0,9151415725",,0,"187,2379657335",,
,,,,,,
,,,,,,
,,,,,,
"6833,6","0,91289949",,0,"186,779235654",,
,,,,,,
,,,,,,
,,,,,,
"6835,2","0,90707938",,0,"185,588441148",,
,,,,,,
,,,,,,
,,,,,,
"6836,8","0,9110891425",,0,"186,4088385555",,
,,,,,,
,,,,,,
,,,,,,
"6838,4","0,9138998575",,0,"186,9839108445",,
,,,,,,
,,,,,,
,,,,,,
6840,"0,9106506475",,0,"186,3191224785",,
,,,,,,
,,,,,,
,,,,,,
"6841,6","0,906498535",,0,"185,469600261",,
,,,,,,
,,,,,,
,,,,,,
"6843,2","0,9099862925",,0,"186,1831954455",,
,,,,,,
,,,,,,
,,,,,,
"6844,8","0,9102346575",,0,"186,2340109245",,
,,,,,,
,,,,,,
,,,,,,
"6846,4","0,90622416",,0,"185,413463136",,
,,,,,,
,,,,,,
,,,,,,
6848,"0,907653435",,0,"185,705892801",,
,,,,,,
,,,,,,
,,,,,,
"6849,6","0,90496221",,0,"185,155268166",,
,,,,,,
,,,,,,
,,,,,,
"6851,2","0,90515567",,0,"185,194850082",,
,,,,,,
,,,,,,
,,,,,,
"6852,8","0,898295785",,0,"183,791317611",,
,,,,,,
,,,,,,
,,,,,,
"6854,4","0,9031996225",,0,"184,7946427635",,
,,,,,,
,,,,,,
,,,,,,
6856,"0,9003899675",,0,"184,2197873505",,
,,,,,,
,,,,,,
,,,,,,
"6857,6","0,898188",,0,"183,7692648",,
,,,,,,
,,,,,,
,,,,,,
"6859,2","0,901320525",,0,"184,410179415",,
,,,,,,
,,,,,,
,,,,,,
"6860,8","0,89985797",,0,"184,110940662",,
,,,,,,
,,,,,,
,,,,,,
"6862,4","0,8999423625",,0,"184,1282073675",,
,,,,,,
,,,,,,
,,,,,,
6864,"0,8943601725",,0,"182,9860912935",,
,,,,,,
,,,,,,
,,,,,,
"6865,6","0,8870678925",,0,"181,4940908055",,
,,,,,,
,,,,,,
,,,,,,
"6867,2","0,8389389375",,0,"171,6469066125",,
,,,,,,
,,,,,,
,,,,,,
"6868,8","0,84651133",,0,"173,196218118",,
,,,,,,
,,,,,,
,,,,,,
"6870,4","0,8499913975",,0,"173,9082399285",,
,,,,,,
,,,,,,
,,,,,,
6872,"0,8519454025",,0,"174,3080293515",,
,,,,,,
,,,,,,
,,,,,,
"6873,6","0,8599568075",,0,"175,9471628145",,
,,,,,,
,,,,,,
,,,,,,
"6875,2","0,86725769",,0,"177,440923374",,
,,,,,,
,,,,,,
,,,,,,
"6876,8","0,8698408825",,0,"177,9694445595",,
,,,,,,
,,,,,,
,,,,,,
"6878,4","0,86914996",,0,"177,828081816",,
,,,,,,
,,,,,,
,,,,,,
6880,"0,88577791",,0,"181,230160386",,
,,,,,,
,,,,,,
,,,,,,
"6881,6","0,8876666",,0,"181,61658636",,
,,,,,,
,,,,,,
,,,,,,
"6883,2","0,8754274875",,0,"179,1124639425",,
,,,,,,
,,,,,,
,,,,,,
"6884,8","0,8705182025",,0,"178,1080242315",,
,,,,,,
,,,,,,
,,,,,,
"6886,4","0,866411935",,0,"177,267881901",,
,,,,,,
,,,,,,
,,,,,,
6888,"0,865304945",,0,"177,041391747",,
,,,,,,
,,,,,,
,,,,,,
"6889,6","0,8638000825",,0,"176,7334968795",,
,,,,,,
,,,,,,
,,,,,,
"6891,2","0,86871598",,0,"177,739289508",,
,,,,,,
,,,,,,
,,,,,,
"6892,8","0,860412335",,0,"176,040363741",,
,,,,,,
,,,,,,
,,,,,,
"6894,4","0,8703288525",,0,"178,0692832215",,
,,,,,,
,,,,,,
,,,,,,
6896,"0,8541918475",,0,"174,7676519985",,
,,,,,,
,,,,,,
,,,,,,
"6897,6","0,87590133",,0,"179,209412118",,
,,,,,,
,,,,,,
,,,,,,
"6899,2","0,86249794",,0,"176,467078524",,
,,,,,,
,,,,,,
,,,,,,
"6900,8","0,8725776975",,0,"178,5293969085",,
,,,,,,
,,,,,,
,,,,,,
"6902,4","0,872745425",,0,"178,563713955",,
,,,,,,
,,,,,,
,,,,,,
6904,"0,8600727425",,0,"175,9708831155",,
,,,,,,
,,,,,,
,,,,,,
"6905,6","0,86975467",,0,"177,951805482",,
,,,,,,
,,,,,,
,,,,,,
"6907,2","0,87013004",,0,"178,028606184",,
,,,,,,
,,,,,,
,,,,,,
"6908,8","0,8679256025",,0,"177,5775782715",,
,,,,,,
,,,,,,
,,,,,,
"6910,4","0,8741861275",,0,"178,8584816865",,
,,,,,,
,,,,,,
,,,,,,
6912,"0,8670807",,0,"177,40471122",,
,,,,,,
,,,,,,
,,,,,,
"6913,6","0,86531993",,0,"177,044457678",,
,,,,,,
,,,,,,
,,,,,,
"6915,2","0,8670036275",,0,"177,3889421865",,
,,,,,,
,,,,,,
,,,,,,
"6916,8","0,86651694",,0,"177,289365924",,
,,,,,,
,,,,,,
,,,,,,
"6918,4","0,868469635",,0,"177,688887321",,
,,,,,,
,,,,,,
,,,,,,
6920,"0,8743659925",,0,"178,8952820655",,
,,,,,,
,,,,,,
,,,,,,
"6921,6","0,8624805275",,0,"176,4635159265",,
,,,,,,
,,,,,,
,,,,,,
"6923,2","0,8629464775",,0,"176,5588492965",,
,,,,,,
,,,,,,
,,,,,,
"6924,8","0,869431245",,0,"177,885632727",,
,,,,,,
,,,,,,
,,,,,,
"6926,4","0,86610968",,0,"177,206040528",,
,,,,,,
,,,,,,
,,,,,,
6928,"0,864803525",,0,"176,938801215",,
,,,,,,
,,,,,,
,,,,,,
"6929,6","0,8640426675",,0,"176,7831297705",,
,,,,,,
,,,,,,
,,,,,,
"6931,2","0,8624620375",,0,"176,4597328725",,
,,,,,,
,,,,,,
,,,,,,
"6932,8","0,860493325",,0,"176,056934295",,
,,,,,,
,,,,,,
,,,,,,
"6934,4","0,8630700275",,0,"176,5841276265",,
,,,,,,
,,,,,,
,,,,,,
6936,"0,86305335",,0,"176,58071541",,
,,,,,,
,,,,,,
,,,,,,
"6937,6","0,85940682",,0,"175,834635372",,
,,,,,,
,,,,,,
,,,,,,
"6939,2","0,857534535",,0,"175,451565861",,
,,,,,,
,,,,,,
,,,,,,
"6940,8","0,86223648",,0,"176,413583808",,
,,,,,,
,,,,,,
,,,,,,
"6942,4","0,85783379",,0,"175,512793434",,
,,,,,,
,,,,,,
,,,,,,
6944,"0,85606875",,0,"175,15166625",,
,,,,,,
,,,,,,
,,,,,,
"6945,6","0,8596326775",,0,"175,8808458165",,
,,,,,,
,,,,,,
,,,,,,
"6947,2","0,8591308575",,0,"175,7781734445",,
,,,,,,
,,,,,,
,,,,,,
"6948,8","0,8525054275",,0,"174,4226104665",,
,,,,,,
,,,,,,
,,,,,,
"6950,4","0,85730073",,0,"175,403729358",,
,,,,,,
,,,,,,
,,,,,,
6952,"0,8588855475",,0,"175,7279830185",,
,,,,,,
,,,,,,
,,,,,,
"6953,6","0,8555021125",,0,"175,0357322175",,
,,,,,,
,,,,,,
,,,,,,
"6955,2","0,8548918",,0,"174,91086228",,
,,,,,,
,,,,,,
,,,,,,
"6956,8","0,85789636",,0,"175,525595256",,
,,,,,,
,,,,,,
,,,,,,
"6958,4","0,85132732",,0,"174,181569672",,
,,,,,,
,,,,,,
,,,,,,
6960,"0,8524200025",,0,"174,4051325115",,
,,,,,,
,,,,,,
,,,,,,
"6961,6","0,8538436775",,0,"174,6964164165",,
,,,,,,
,,,,,,
,,,,,,
"6963,2","0,8536872225",,0,"174,6644057235",,
,,,,,,
,,,,,,
,,,,,,
"6964,8","0,849200085",,0,"173,746337391",,
,,,,,,
,,,,,,
,,,,,,
"6966,4","0,8501125",,0,"173,9330175",,
,,,,,,
,,,,,,
,,,,,,
6968,"0,8534937125",,0,"174,6248135775",,
,,,,,,
,,,,,,
,,,,,,
"6969,6","0,8488055125",,0,"173,6656078575",,
,,,,,,
,,,,,,
,,,,,,
"6971,2","0,8483563425",,0,"173,5737076755",,
,,,,,,
,,,,,,
,,,,,,
"6972,8","0,8481674725",,0,"173,5350648735",,
,,,,,,
,,,,,,
,,,,,,
"6974,4","0,848365855",,0,"173,575653933",,
,,,,,,
,,,,,,
,,,,,,
6976,"0,8433246525",,0,"172,5442239015",,
,,,,,,
,,,,,,
,,,,,,
"6977,6","0,844339035",,0,"172,751766561",,
,,,,,,
,,,,,,
,,,,,,
"6979,2","0,8465918925",,0,"173,2127012055",,
,,,,,,
,,,,,,
,,,,,,
"6980,8","0,842399485",,0,"172,354934631",,
,,,,,,
,,,,,,
,,,,,,
"6982,4","0,84371741",,0,"172,624582086",,
,,,,,,
,,,,,,
,,,,,,
6984,"0,8481805325",,0,"173,5377369495",,
,,,,,,
,,,,,,
,,,,,,
"6985,6","0,8460719175",,0,"173,1063143205",,
,,,,,,
,,,,,,
,,,,,,
"6987,2","0,8442316975",,0,"172,7298053085",,
,,,,,,
,,,,,,
,,,,,,
"6988,8","0,8438676175",,0,"172,6553145405",,
,,,,,,
,,,,,,
,,,,,,
"6990,4","0,8453934325",,0,"172,9674962895",,
,,,,,,
,,,,,,
,,,,,,
6992,"0,839759845",,0,"171,814864287",,
,,,,,,
,,,,,,
,,,,,,
"6993,6","0,840135365",,0,"171,891695679",,
,,,,,,
,,,,,,
,,,,,,
"6995,2","0,843441255",,0,"172,568080773",,
,,,,,,
,,,,,,
,,,,,,
"6996,8","0,848727755",,0,"173,649698673",,
,,,,,,
,,,,,,
,,,,,,
"6998,4","0,842374395",,0,"172,349801217",,
,,,,,,
,,,,,,
,,,,,,
7000,"0,84193132",,0,"172,259148072",,
,,,,,,
,,,,,,
,,,,,,
"7001,6","0,831335325",,0,"170,091207495",,
,,,,,,
,,,,,,
,,,,,,
"7003,2","0,8394908825",,0,"171,7598345595",,
,,,,,,
,,,,,,
,,,,,,
"7004,8","0,8419522975",,0,"172,2634400685",,
,,,,,,
,,,,,,
,,,,,,
"7006,4","0,8385612225",,0,"171,5696261235",,
,,,,,,
,,,,,,
,,,,,,
7008,"0,8396509525",,0,"171,7925848815",,
,,,,,,
,,,,,,
,,,,,,
"7009,6","0,836391865",,0,"171,125775579",,
,,,,,,
,,,,,,
,,,,,,
"7011,2","0,840586765",,0,"171,984052119",,
,,,,,,
,,,,,,
,,,,,,
"7012,8","0,8429730875",,0,"172,4722937025",,
,,,,,,
,,,,,,
,,,,,,
"7014,4","0,837207625",,0,"171,292680075",,
,,,,,,
,,,,,,
,,,,,,
7016,"0,831841385",,0,"170,194747371",,
,,,,,,
,,,,,,
,,,,,,
"7017,6","0,832162675",,0,"170,260483305",,
,,,,,,
,,,,,,
,,,,,,
"7019,2","0,83466599",,0,"170,772661554",,
,,,,,,
,,,,,,
,,,,,,
"7020,8","0,831719045",,0,"170,169716607",,
,,,,,,
,,,,,,
,,,,,,
"7022,4","0,8343806875",,0,"170,7142886625",,
,,,,,,
,,,,,,
,,,,,,
7024,"0,83358312",,0,"170,551106352",,
,,,,,,
,,,,,,
,,,,,,
"7025,6","0,8331437275",,0,"170,4612066465",,
,,,,,,
,,,,,,
,,,,,,
"7027,2","0,828353915",,0,"169,481211009",,
,,,,,,
,,,,,,
,,,,,,
"7028,8","0,83364848",,0,"170,564479008",,
,,,,,,
,,,,,,
,,,,,,
"7030,4","0,8305713375",,0,"169,9348956525",,
,,,,,,
,,,,,,
,,,,,,
7032,"0,8312319575",,0,"170,0700585045",,
,,,,,,
,,,,,,
,,,,,,
"7033,6","0,8286764425",,0,"169,5472001355",,
,,,,,,
,,,,,,
,,,,,,
"7035,2","0,834694395",,0,"170,778473217",,
,,,,,,
,,,,,,
,,,,,,
"7036,8","0,8302659525",,0,"169,8724138815",,
,,,,,,
,,,,,,
,,,,,,
"7038,4","0,824569125",,0,"168,706842975",,
,,,,,,
,,,,,,
,,,,,,
7040,"0,8299407125",,0,"169,8058697775",,
,,,,,,
,,,,,,
,,,,,,
"7041,6","0,8202395475",,0,"167,8210114185",,
,,,,,,
,,,,,,
,,,,,,
"7043,2","0,827143195",,0,"169,233497697",,
,,,,,,
,,,,,,
,,,,,,
"7044,8","0,8320964725",,0,"170,2469382735",,
,,,,,,
,,,,,,
,,,,,,
"7046,4","0,82481479",,0,"168,757106034",,
,,,,,,
,,,,,,
,,,,,,
7048,"0,8243974225",,0,"168,6717126435",,
,,,,,,
,,,,,,
,,,,,,
"7049,6","0,8282899975",,0,"169,4681334885",,
,,,,,,
,,,,,,
,,,,,,
"7051,2","0,826417155",,0,"169,084949913",,
,,,,,,
,,,,,,
,,,,,,
"7052,8","0,82431486",,0,"168,654820356",,
,,,,,,
,,,,,,
,,,,,,
"7054,4","0,822926355",,0,"168,370732233",,
,,,,,,
,,,,,,
,,,,,,
7056,"0,818566045",,0,"167,478612807",,
,,,,,,
,,,,,,
,,,,,,
"7057,6","0,8189071175",,0,"167,5483962405",,
,,,,,,
,,,,,,
,,,,,,
"7059,2","0,815443025",,0,"166,839642915",,
,,,,,,
,,,,,,
,,,,,,
"7060,8","0,8191108225",,0,"167,5900742835",,
,,,,,,
,,,,,,
,,,,,,
"7062,4","0,8176923075",,0,"167,2998461145",,
,,,,,,
,,,,,,
,,,,,,
7064,"0,8134126975",,0,"166,4242379085",,
,,,,,,
,,,,,,
,,,,,,
"7065,6","0,8147445225",,0,"166,6967293035",,
,,,,,,
,,,,,,
,,,,,,
"7067,2","0,8200818225",,0,"167,7887408835",,
,,,,,,
,,,,,,
,,,,,,
"7068,8","0,81507979",,0,"166,765325034",,
,,,,,,
,,,,,,
,,,,,,
"7070,4","0,81661277",,0,"167,078972742",,
,,,,,,
,,,,,,
,,,,,,
7072,"0,8170990875",,0,"167,1784733025",,
,,,,,,
,,,,,,
,,,,,,
"7073,6","0,81745477",,0,"167,251245942",,
,,,,,,
,,,,,,
,,,,,,
"7075,2","0,8159346525",,0,"166,9402299015",,
,,,,,,
,,,,,,
,,,,,,
"7076,8","0,8109942825",,0,"165,9294301995",,
,,,,,,
,,,,,,
,,,,,,
"7078,4","0,810162465",,0,"165,759240339",,
,,,,,,
,,,,,,
,,,,,,
7080,"0,814104225",,0,"166,565724435",,
,,,,,,
,,,,,,
,,,,,,
"7081,6","0,811002345",,0,"165,931079787",,
,,,,,,
,,,,,,
,,,,,,
"7083,2","0,8130116175",,0,"166,3421769405",,
,,,,,,
,,,,,,
,,,,,,
"7084,8","0,8147193425",,0,"166,6915774755",,
,,,,,,
,,,,,,
,,,,,,
"7086,4","0,811546985",,0,"166,042513131",,
,,,,,,
,,,,,,
,,,,,,
7088,"0,807839775",,0,"165,284017965",,
,,,,,,
,,,,,,
,,,,,,
"7089,6","0,8127578925",,0,"166,2902648055",,
,,,,,,
,,,,,,
,,,,,,
"7091,2","0,812807405",,0,"166,300395063",,
,,,,,,
,,,,,,
,,,,,,
"7092,8","0,81279507",,0,"166,297871322",,
,,,,,,
,,,,,,
,,,,,,
"7094,4","0,81464495",,0,"166,67635677",,
,,,,,,
,,,,,,
,,,,,,
7096,"0,8148489975",,0,"166,7181048885",,
,,,,,,
,,,,,,
,,,,,,
"7097,6","0,812381755",,0,"166,213307073",,
,,,,,,
,,,,,,
,,,,,,
"7099,2","0,8093130625",,0,"165,5854525875",,
,,,,,,
,,,,,,
,,,,,,
"7100,8","0,8100538025",,0,"165,7370079915",,
,,,,,,
,,,,,,
,,,,,,
"7102,4","0,810718005",,0,"165,872903823",,
,,,,,,
,,,,,,
,,,,,,
7104,"0,80613127",,0,"164,934457842",,
,,,,,,
,,,,,,
,,,,,,
"7105,6","0,8093042825",,0,"165,5836561995",,
,,,,,,
,,,,,,
,,,,,,
"7107,2","0,8088573475",,0,"165,4922132985",,
,,,,,,
,,,,,,
,,,,,,
"7108,8","0,8074705225",,0,"165,2084689035",,
,,,,,,
,,,,,,
,,,,,,
"7110,4","0,809062305",,0,"165,534147603",,
,,,,,,
,,,,,,
,,,,,,
7112,"0,8089527925",,0,"165,5117413455",,
,,,,,,
,,,,,,
,,,,,,
"7113,6","0,804880695",,0,"164,678590197",,
,,,,,,
,,,,,,
,,,,,,
"7115,2","0,7948207725",,0,"162,6203300535",,
,,,,,,
,,,,,,
,,,,,,
"7116,8","0,7966491475",,0,"162,9944155785",,
,,,,,,
,,,,,,
,,,,,,
"7118,4","0,803939535",,0,"164,486028861",,
,,,,,,
,,,,,,
,,,,,,
7120,"0,8042999025",,0,"164,5597600515",,
,,,,,,
,,,,,,
,,,,,,
"7121,6","0,8052561175",,0,"164,7554016405",,
,,,,,,
,,,,,,
,,,,,,
"7123,2","0,8061702125",,0,"164,9424254775",,
,,,,,,
,,,,,,
,,,,,,
"7124,8","0,8048998225",,0,"164,6825036835",,
,,,,,,
,,,,,,
,,,,,,
"7126,4","0,80514314",,0,"164,732286444",,
,,,,,,
,,,,,,
,,,,,,
7128,"0,801406475",,0,"163,967764785",,
,,,,,,
,,,,,,
,,,,,,
"7129,6","0,806141915",,0,"164,936635809",,
,,,,,,
,,,,,,
,,,,,,
"7131,2","0,80316626",,0,"164,327816796",,
,,,,,,
,,,,,,
,,,,,,
"7132,8","0,8023387325",,0,"164,1585046695",,
,,,,,,
,,,,,,
,,,,,,
"7134,4","0,8037430675",,0,"164,4458316105",,
,,,,,,
,,,,,,
,,,,,,
7136,"0,803052325",,0,"164,304505695",,
,,,,,,
,,,,,,
,,,,,,
"7137,6","0,8044535925",,0,"164,5912050255",,
,,,,,,
,,,,,,
,,,,,,
"7139,2","0,805610775",,0,"164,827964565",,
,,,,,,
,,,,,,
,,,,,,
"7140,8","0,7972186975",,0,"163,1109455085",,
,,,,,,
,,,,,,
,,,,,,
"7142,4","0,7993408775",,0,"163,5451435365",,
,,,,,,
,,,,,,
,,,,,,
7144,"0,7989095325",,0,"163,4568903495",,
,,,,,,
,,,,,,
,,,,,,
"7145,6","0,797642685",,0,"163,197693351",,
,,,,,,
,,,,,,
,,,,,,
"7147,2","0,7956029125",,0,"162,7803558975",,
,,,,,,
,,,,,,
,,,,,,
"7148,8","0,795457665",,0,"162,750638259",,
,,,,,,
,,,,,,
,,,,,,
"7150,4","0,793640115",,0,"162,378767529",,
,,,,,,
,,,,,,
,,,,,,
7152,"0,7991647325",,0,"163,5091042695",,
,,,,,,
,,,,,,
,,,,,,
"7153,6","0,7961977575",,0,"162,9020611845",,
,,,,,,
,,,,,,
,,,,,,
"7155,2","0,791028225",,0,"161,844374835",,
,,,,,,
,,,,,,
,,,,,,
"7156,8","0,7853126125",,0,"160,6749605175",,
,,,,,,
,,,,,,
,,,,,,
"7158,4","0,7928347875",,0,"162,2139975225",,
,,,,,,
,,,,,,
,,,,,,
7160,"0,796771675",,0,"163,019484705",,
,,,,,,
,,,,,,
,,,,,,
"7161,6","0,7962958625",,0,"162,9221334675",,
,,,,,,
,,,,,,
,,,,,,
"7163,2","0,78910255",,0,"161,45038173",,
,,,,,,
,,,,,,
,,,,,,
"7164,8","0,79348857",,0,"162,347761422",,
,,,,,,
,,,,,,
,,,,,,
"7166,4","0,7906247225",,0,"161,7618182235",,
,,,,,,
,,,,,,
,,,,,,
7168,"0,78621216",,0,"160,859007936",,
,,,,,,
,,,,,,
,,,,,,
"7169,6","0,7792647775",,0,"159,4375734765",,
,,,,,,
,,,,,,
,,,,,,
"7171,2","0,7759948125",,0,"158,7685386375",,
,,,,,,
,,,,,,
,,,,,,
"7172,8","0,7757324875",,0,"158,7148669425",,
,,,,,,
,,,,,,
,,,,,,
"7174,4","0,78312639",,0,"160,227659394",,
,,,,,,
,,,,,,
,,,,,,
7176,"0,776863595",,0,"158,946291537",,
,,,,,,
,,,,,,
,,,,,,
"7177,6","0,7792833975",,0,"159,4413831285",,
,,,,,,
,,,,,,
,,,,,,
"7179,2","0,7814345475",,0,"159,8815084185",,
,,,,,,
,,,,,,
,,,,,,
"7180,8","0,767326685",,0,"156,995039751",,
,,,,,,
,,,,,,
,,,,,,
"7182,4","0,77992594",,0,"159,572847324",,
,,,,,,
,,,,,,
,,,,,,
7184,"0,7688881775",,0,"157,3145211165",,
,,,,,,
,,,,,,
,,,,,,
"7185,6","0,7690771375",,0,"157,3531823325",,
,,,,,,
,,,,,,
,,,,,,
"7187,2","0,7715485725",,0,"157,8588379335",,
,,,,,,
,,,,,,
,,,,,,
"7188,8","0,780491165",,0,"159,688492359",,
,,,,,,
,,,,,,
,,,,,,
"7190,4","0,7692596775",,0,"157,3905300165",,
,,,,,,
,,,,,,
,,,,,,
7192,"0,76982359",,0,"157,505906514",,
,,,,,,
,,,,,,
,,,,,,
"7193,6","0,775127575",,0,"158,591101845",,
,,,,,,
,,,,,,
,,,,,,
"7195,2","0,775930885",,0,"158,755459071",,
,,,,,,
,,,,,,
,,,,,,
"7196,8","0,7710774275",,0,"157,7624416665",,
,,,,,,
,,,,,,
,,,,,,
